Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-11-01T08:30,0.897,1.599,4.917,8.696,124.54,23.350
2025-11-01T09:00,0.892,1.546,5.054,5.263,91.05,23.440
2025-11-01T09:30,0.918,1.665,5.383,9.524,121.46,23.490
2025-11-01T10:00,0.950,1.671,5.008,5.405,96.06,23.580
2025-11-01T10:30,0.944,1.624,4.956,5.263,81.73,22.810
2025-11-01T11:00,0.903,1.867,4.596,6.061,101.86,23.170
2025-11-01T11:30,0.955,1.491,4.669,6.061,97.99,23.630
2025-11-01T12:00,0.962,1.549,4.625,5.714,78.74,23.580
2025-11-01T12:30,1.004,1.808,4.475,5.714,83.13,23.490
2025-11-01T13:00,1.062,2.044,4.403,5.882,90.61,23.490
2025-11-01T13:30,1.069,1.853,4.190,6.667,90.34,23.350
2025-11-01T14:00,1.089,2.131,4.090,5.882,89.20,23.440
2025-11-01T14:30,1.034,1.661,4.335,6.250,73.73,23.400
2025-11-01T15:00,1.094,1.799,4.414,6.061,85.07,23.400
2025-11-01T15:30,1.088,1.793,4.311,6.061,71.79,23.260
2025-11-01T16:00,1.138,1.841,4.459,6.452,91.49,23.220
2025-11-01T16:30,1.095,1.827,4.380,6.452,88.67,23.260
2025-11-01T17:00,1.140,1.705,4.354,5.882,84.72,23.310
2025-11-01T17:30,1.168,2.011,4.450,5.714,79.00,23.350
2025-11-01T18:00,1.167,2.035,4.366,6.452,83.66,23.350
2025-11-01T18:30,1.129,1.984,4.247,6.250,74.08,23.350
2025-11-01T19:00,1.182,2.080,4.443,6.250,81.03,23.440
2025-11-01T19:30,1.223,2.283,4.502,6.250,88.41,23.400
2025-11-01T20:00,1.171,2.244,4.590,6.667,98.08,23.540
2025-11-01T20:30,1.152,1.822,4.653,6.452,94.21,23.490
2025-11-01T21:00,1.119,2.014,4.923,6.452,97.55,23.400
2025-11-01T21:30,1.070,2.006,4.662,6.061,88.67,23.310
2025-11-01T22:00,1.024,1.814,4.298,6.250,96.15,23.440
2025-11-01T22:30,1.038,1.793,4.380,6.452,93.77,23.440
2025-11-01T23:00,1.000,1.722,4.674,6.061,94.12,23.540
2025-11-01T23:30,1.046,1.577,4.698,5.882,95.62,23.580
2025-11-02T00:00,1.040,1.592,4.251,6.061,95.09,23.670
2025-11-02T00:30,1.108,1.881,4.617,6.250,93.24,23.720
2025-11-02T01:00,1.040,1.789,4.578,6.250,98.87,23.810
2025-11-02T01:30,0.978,1.754,4.554,5.882,89.90,23.810
2025-11-02T02:00,1.081,1.675,4.563,6.061,88.59,23.720
2025-11-02T02:30,1.082,2.257,4.844,6.250,100.19,23.580
2025-11-02T03:00,1.137,2.059,4.930,6.250,98.26,23.440
2025-11-02T03:30,1.177,1.936,5.054,6.250,96.41,23.440
2025-11-02T04:00,1.159,1.827,4.880,6.667,101.24,23.400
2025-11-02T04:30,1.147,1.969,4.965,7.407,112.23,23.400
2025-11-02T05:00,1.249,2.201,5.236,6.452,95.97,23.400
2025-11-02T05:30,1.277,2.167,5.253,6.897,101.60,23.350
2025-11-02T06:00,1.203,2.217,5.116,6.452,98.43,23.350
2025-11-02T06:30,1.209,1.872,5.119,6.250,90.34,23.400
2025-11-02T07:00,1.245,2.122,5.283,6.250,87.88,23.440
2025-11-02T07:30,1.149,2.009,5.128,6.250,89.20,23.440
2025-11-02T08:00,1.201,2.175,5.064,6.667,98.52,23.490
2025-11-02T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,23.490
2025-11-02T09:00,1.125,1.988,5.103,6.452,79.88,23.490
2025-11-02T09:30,1.136,2.301,5.452,6.897,87.18,23.580
2025-11-02T10:00,1.103,1.822,5.310,7.407,88.50,23.720
2025-11-02T10:30,1.056,1.853,5.018,6.061,83.31,23.850
2025-11-02T11:00,1.134,2.123,5.107,6.897,101.51,23.720
2025-11-02T11:30,1.114,1.566,4.678,7.143,104.94,23.440
2025-11-02T12:00,1.105,1.771,4.509,7.143,112.76,23.490
2025-11-02T12:30,1.107,2.054,4.227,6.452,84.19,23.440
2025-11-02T13:00,1.093,1.764,4.280,7.143,111.71,23.350
2025-11-02T13:30,1.112,2.056,4.129,7.143,96.59,23.260
2025-11-02T14:00,1.155,2.028,4.222,6.452,96.67,23.260
2025-11-02T14:30,1.158,1.809,4.064,7.143,106.96,23.490
2025-11-02T15:00,1.122,1.786,4.016,6.897,101.33,23.670
2025-11-02T15:30,1.093,1.784,4.038,6.897,93.77,23.490
2025-11-02T16:00,1.161,2.025,4.256,6.452,90.26,23.540
2025-11-02T16:30,1.171,1.882,4.383,6.897,95.35,23.400
2025-11-02T17:00,1.162,1.811,4.314,6.667,96.41,23.350
2025-11-02T17:30,1.158,1.741,4.565,6.667,87.35,23.350
2025-11-02T18:00,1.102,1.828,4.264,6.667,88.67,23.350
2025-11-02T18:30,1.093,1.820,4.587,6.061,88.32,23.350
2025-11-02T19:00,1.187,2.057,4.759,7.143,87.71,23.400
2025-11-02T19:30,1.082,1.837,4.543,6.061,83.84,23.440
2025-11-02T20:00,1.189,2.140,4.831,6.667,78.74,23.580
2025-11-02T20:30,1.171,2.146,4.792,6.667,83.57,23.810
2025-11-02T21:00,1.208,1.996,4.905,6.452,83.49,23.950
2025-11-02T21:30,1.244,2.098,4.790,6.897,73.90,24.040
2025-11-02T22:00,1.240,2.118,4.917,6.250,65.73,23.990
2025-11-02T22:30,1.299,2.345,4.794,6.667,78.21,23.900
2025-11-02T23:00,1.259,2.357,4.538,6.897,88.06,23.990
2025-11-02T23:30,1.346,2.373,4.579,6.452,76.72,23.950
2025-11-03T00:00,1.476,2.435,4.477,6.250,78.30,23.990
2025-11-03T00:30,1.466,2.615,4.526,5.714,77.68,23.760
2025-11-03T01:00,1.473,2.197,4.697,5.556,44.45,23.760
2025-11-03T01:30,1.404,2.213,4.359,5.714,46.12,23.850
2025-11-03T02:00,1.431,2.246,4.580,5.882,47.71,23.810
2025-11-03T02:30,1.375,2.225,4.355,6.061,55.09,23.580
2025-11-03T03:00,1.456,2.789,4.495,5.556,73.29,23.580
2025-11-03T03:30,1.370,2.289,4.415,6.061,44.37,23.580
2025-11-03T04:00,1.400,2.307,4.759,6.250,45.16,23.540
2025-11-03T04:30,1.450,2.560,4.689,5.882,65.29,23.540
2025-11-03T05:00,1.294,2.297,4.526,6.667,42.61,23.540
2025-11-03T05:30,1.374,2.379,4.339,6.250,57.46,23.490
2025-11-03T06:00,1.407,2.631,4.381,6.250,55.97,23.490
2025-11-03T06:30,1.350,2.507,4.356,6.061,50.87,23.440
2025-11-03T07:00,1.340,2.186,4.417,6.452,52.81,23.440
2025-11-03T07:30,1.331,2.216,4.173,6.061,47.53,23.440
2025-11-03T08:00,1.320,2.149,4.315,6.452,56.76,23.440
2025-11-03T08:30,1.315,2.413,4.271,6.061,52.45,23.490
2025-11-03T09:00,1.212,2.308,4.184,6.452,62.04,23.540
2025-11-03T09:30,1.315,2.429,4.054,6.061,54.48,23.670
2025-11-03T10:00,1.192,2.020,4.069,6.452,62.21,23.760
2025-11-03T10:30,1.254,2.175,4.221,6.061,57.99,23.850
2025-11-03T11:00,1.306,2.000,4.275,6.250,62.83,23.900
2025-11-03T11:30,1.322,2.203,4.056,6.061,55.88,23.670
2025-11-03T12:00,1.399,2.498,4.339,6.061,58.08,23.630
2025-11-03T12:30,1.427,2.353,4.303,5.882,54.74,23.630
2025-11-03T13:00,1.329,2.310,4.135,5.882,49.11,23.630
2025-11-03T13:30,1.326,2.210,4.145,5.714,24.85,23.670
2025-11-03T14:00,1.399,2.829,4.126,5.882,47.62,23.670
2025-11-03T14:30,1.427,2.172,4.241,6.061,54.74,23.670
2025-11-03T15:00,1.372,2.280,4.087,5.882,63.44,23.580
2025-11-03T15:30,1.317,2.359,3.964,5.556,46.48,23.580
2025-11-03T16:00,1.309,2.150,4.060,6.061,49.55,23.440
2025-11-03T16:30,1.460,2.327,4.388,6.250,58.70,23.490
2025-11-03T17:00,1.329,2.298,4.056,6.061,61.60,23.400
2025-11-03T17:30,1.475,2.576,4.301,5.556,33.90,23.350
2025-11-03T18:00,1.498,2.408,4.562,6.061,54.74,23.310
2025-11-03T18:30,1.482,2.744,4.493,6.061,47.53,23.400
2025-11-03T19:00,1.552,2.711,4.640,6.250,51.22,23.400
2025-11-03T19:30,1.539,2.417,4.597,6.061,44.72,23.350
2025-11-03T20:00,1.798,3.377,4.832,5.882,41.73,23.260
2025-11-03T20:30,1.594,2.546,4.400,5.882,37.42,23.170
2025-11-03T21:00,1.733,2.781,4.595,5.882,47.44,23.170
2025-11-03T21:30,1.691,2.643,4.576,6.250,40.23,23.260
2025-11-03T22:00,1.840,3.209,4.758,6.667,45.16,23.540
2025-11-03T22:30,1.829,3.060,4.788,6.250,39.88,23.440
2025-11-03T23:00,1.811,2.791,4.754,6.452,43.31,23.400
2025-11-03T23:30,1.740,3.356,4.699,6.667,48.15,23.220
2025-11-04T00:00,1.748,3.277,4.881,6.452,49.38,23.170
2025-11-04T00:30,1.723,3.039,4.772,6.452,45.16,23.170
2025-11-04T01:00,1.679,2.646,5.099,6.061,41.90,23.130
2025-11-04T01:30,1.549,2.748,4.754,6.452,36.37,23.720
2025-11-04T02:00,1.500,2.757,4.638,6.452,47.18,23.760
2025-11-04T02:30,1.437,2.087,4.795,6.897,49.55,23.670
2025-11-04T03:00,1.373,2.472,4.720,6.250,51.93,23.080
2025-11-04T03:30,1.320,2.314,4.809,6.061,35.49,22.950
2025-11-04T04:00,1.317,2.395,4.887,6.250,50.61,22.900
2025-11-04T04:30,1.292,2.267,5.054,5.882,37.24,22.860
2025-11-04T05:00,1.178,2.176,4.655,6.250,42.17,22.810
2025-11-04T05:30,1.145,1.960,4.819,6.250,41.55,22.860
2025-11-04T06:00,1.059,2.064,4.906,6.061,62.21,22.860
2025-11-04T06:30,1.001,1.579,4.833,5.882,47.97,22.900
2025-11-04T07:00,1.010,1.843,5.219,6.061,41.82,22.900
2025-11-04T07:30,1.012,1.876,4.814,8.696,91.57,22.860
2025-11-04T08:00,0.961,1.503,4.907,6.452,66.61,22.860
2025-11-04T08:30,0.990,1.626,5.158,8.696,89.11,22.950
2025-11-04T09:00,0.888,1.831,4.866,8.696,85.60,23.040
2025-11-04T09:30,0.953,1.607,5.055,8.696,94.21,22.900
2025-11-04T10:00,0.936,1.382,5.130,8.696,93.77,22.900
2025-11-04T10:30,0.910,1.524,5.082,6.897,92.63,23.170
2025-11-04T11:00,0.881,1.829,5.160,8.696,81.20,23.260
2025-11-04T11:30,0.867,1.390,5.349,8.333,88.50,22.590
2025-11-04T12:00,0.871,2.011,4.817,8.000,81.82,22.230
2025-11-04T12:30,0.893,1.369,4.661,6.452,63.35,22.320
2025-11-04T13:00,0.846,1.347,4.238,8.333,92.81,22.630
2025-11-04T13:30,0.844,1.712,4.235,8.333,72.50,22.810
2025-11-04T14:00,0.895,1.669,4.217,6.250,68.63,23.130
2025-11-04T14:30,0.854,1.523,3.923,8.333,65.73,23.440
2025-11-04T15:00,0.864,1.287,3.804,6.667,72.85,23.810
2025-11-04T15:30,0.909,1.518,3.699,6.667,73.20,23.810
2025-11-04T16:00,0.906,1.816,3.637,6.452,63.27,22.540
2025-11-04T16:30,0.959,1.579,3.586,5.714,65.03,22.410
2025-11-04T17:00,0.949,1.754,3.652,6.061,67.84,22.410
2025-11-04T17:30,0.950,1.530,3.605,6.452,73.73,22.270
2025-11-04T18:00,0.930,1.770,3.575,5.882,56.23,22.320
2025-11-04T18:30,0.929,1.687,3.696,5.882,50.78,22.360
2025-11-04T19:00,0.958,1.687,3.664,6.061,73.55,22.320
2025-11-04T19:30,0.979,1.773,3.626,5.714,54.04,22.180
2025-11-04T20:00,0.934,1.720,3.842,5.714,70.83,22.180
2025-11-04T20:30,0.913,1.521,3.743,5.714,60.89,22.270
2025-11-04T21:00,0.887,1.422,3.908,6.061,61.86,22.270
2025-11-04T21:30,0.824,1.445,3.954,5.882,58.70,22.320
2025-11-04T22:00,0.806,1.379,4.235,5.556,60.28,22.320
2025-11-04T22:30,0.775,1.480,4.169,5.556,62.04,22.540
2025-11-04T23:00,0.753,1.486,4.258,5.714,57.90,22.450
2025-11-04T23:30,0.754,1.153,4.443,5.714,71.27,22.320
2025-11-05T00:00,0.755,1.175,4.510,5.882,96.94,22.320
2025-11-05T00:30,0.720,1.205,4.861,7.692,99.22,22.410
2025-11-05T01:00,0.618,0.944,4.563,9.091,103.00,22.360
2025-11-05T01:30,0.685,1.108,5.090,5.714,64.41,22.540
2025-11-05T02:00,0.688,1.341,5.024,8.696,98.17,22.680
2025-11-05T02:30,0.661,1.167,4.548,5.556,93.51,22.720
2025-11-05T03:00,0.646,1.237,5.002,8.333,96.50,22.630
2025-11-05T03:30,0.641,1.062,5.047,5.714,52.45,22.540
2025-11-05T04:00,0.616,1.043,5.054,8.696,98.70,22.500
2025-11-05T04:30,0.626,1.248,4.908,9.091,94.21,22.410
2025-11-05T05:00,0.634,0.956,5.088,8.333,95.88,22.140
2025-11-05T05:30,0.599,1.033,5.315,9.091,94.65,22.050
2025-11-05T06:00,0.565,0.956,5.322,8.696,107.84,21.960
2025-11-05T06:30,0.586,1.037,5.349,8.696,98.70,21.920
2025-11-05T07:00,0.667,0.912,5.920,8.696,100.54,21.920
2025-11-05T07:30,0.595,0.973,5.470,8.333,103.44,21.920
2025-11-05T08:00,0.623,1.066,6.038,8.333,87.71,21.960
2025-11-05T08:30,0.630,1.158,5.867,9.091,99.13,22.010
2025-11-05T09:00,0.592,1.003,5.588,8.333,103.97,22.010
2025-11-05T09:30,0.631,0.984,4.936,8.696,96.50,22.010
2025-11-05T10:00,0.630,1.117,4.877,8.333,103.18,21.920
2025-11-05T10:30,0.722,1.292,4.586,8.333,84.45,21.920
2025-11-05T11:00,0.700,1.185,4.255,8.696,95.09,22.010
2025-11-05T11:30,0.719,1.289,4.270,9.091,84.63,22.050
2025-11-05T12:00,0.722,1.188,4.162,8.000,93.16,22.050
2025-11-05T12:30,0.695,1.109,4.299,9.091,87.53,22.230
2025-11-05T13:00,0.744,1.267,4.315,9.091,85.07,21.870
2025-11-05T13:30,0.732,1.325,4.445,8.000,93.16,22.100
2025-11-05T14:00,0.741,1.118,4.448,8.696,94.48,22.180
2025-11-05T14:30,0.763,1.327,4.247,8.696,97.29,22.450
2025-11-05T15:00,0.782,1.253,4.420,8.696,80.50,22.450
2025-11-05T15:30,0.740,1.445,4.177,8.000,94.12,22.540
2025-11-05T16:00,0.767,1.331,4.222,8.333,92.45,22.810
2025-11-05T16:30,0.693,1.354,3.922,8.333,89.11,22.810
2025-11-05T17:00,0.689,1.088,4.272,8.000,92.19,22.680
2025-11-05T17:30,0.691,1.244,4.396,8.333,83.13,22.770
2025-11-05T18:00,0.678,1.017,4.261,8.000,92.54,22.770
2025-11-05T18:30,0.685,1.122,4.428,7.692,95.79,22.590
2025-11-05T19:00,0.739,1.153,4.458,8.696,95.44,22.810
2025-11-05T19:30,0.737,1.224,4.779,8.696,101.68,22.900
2025-11-05T20:00,0.752,1.415,4.927,7.692,114.61,22.860
2025-11-05T20:30,0.827,1.716,4.974,7.407,90.17,22.770
2025-11-05T21:00,0.809,1.262,4.757,8.696,105.29,22.540
2025-11-05T21:30,0.901,1.672,5.235,8.333,91.40,22.630
2025-11-05T22:00,0.840,1.368,5.223,9.524,100.63,22.590
2025-11-05T22:30,0.900,1.448,5.303,8.696,104.59,22.590
2025-11-05T23:00,0.867,1.477,5.206,9.524,102.83,22.540
2025-11-05T23:30,0.869,1.445,5.231,9.091,100.10,22.410
2025-11-06T00:00,0.857,1.469,5.346,6.897,102.12,22.050
2025-11-06T00:30,0.851,1.257,5.673,9.524,102.21,21.830
2025-11-06T01:00,0.879,1.420,5.531,8.000,101.95,21.870
2025-11-06T01:30,0.813,1.385,5.244,9.091,102.74,21.920
2025-11-06T02:00,0.819,1.346,5.517,9.091,110.83,22.010
2025-11-06T02:30,0.820,1.544,5.578,8.696,97.03,22.010
2025-11-06T03:00,0.764,1.158,5.511,9.091,97.38,22.180
2025-11-06T03:30,0.799,1.292,5.676,9.524,103.18,22.270
2025-11-06T04:00,0.765,1.353,5.838,9.091,103.97,22.270
2025-11-06T04:30,0.759,1.321,5.438,8.333,101.16,22.320
2025-11-06T05:00,0.754,1.340,5.584,9.524,103.62,22.270
2025-11-06T05:30,0.801,1.531,5.824,9.091,103.97,22.230
2025-11-06T06:00,0.798,1.300,5.775,9.524,106.34,22.140
2025-11-06T06:30,0.748,1.594,5.595,8.333,103.09,21.920
2025-11-06T07:00,0.783,1.224,5.737,9.091,109.33,21.960
2025-11-06T07:30,0.774,1.276,5.663,8.696,104.76,21.960
2025-11-06T08:00,0.784,1.368,6.173,8.696,106.61,22.010
2025-11-06T08:30,0.761,1.275,5.808,9.524,113.03,22.010
2025-11-06T09:00,0.809,1.325,5.588,8.696,102.21,22.010
2025-11-06T09:30,0.809,1.291,5.570,9.524,89.99,22.100
2025-11-06T10:00,0.747,1.272,5.660,9.091,95.44,22.140
2025-11-06T10:30,0.729,1.429,5.227,8.000,118.56,22.140
2025-11-06T11:00,0.743,1.373,5.396,9.091,94.83,22.140
2025-11-06T11:30,0.824,1.285,5.522,9.524,104.41,22.180
2025-11-06T12:00,0.797,1.280,4.905,8.696,98.61,22.140
2025-11-06T12:30,0.818,1.337,4.921,8.696,105.46,22.320
2025-11-06T13:00,0.808,1.435,4.626,8.000,111.18,21.560
2025-11-06T13:30,0.853,1.356,4.944,7.692,94.92,21.520
2025-11-06T14:00,0.885,1.493,4.808,7.692,104.85,21.780
2025-11-06T14:30,0.798,1.247,4.227,9.091,103.27,21.740
2025-11-06T15:00,0.827,1.700,4.437,8.696,109.95,21.920
2025-11-06T15:30,0.891,1.288,4.760,8.696,104.15,21.920
2025-11-06T16:00,0.871,1.435,4.689,7.692,120.06,22.320
2025-11-06T16:30,0.812,1.362,4.276,8.696,116.37,22.270
2025-11-06T17:00,0.861,1.323,4.571,9.091,100.81,22.450
2025-11-06T17:30,0.875,1.476,4.682,7.692,126.30,22.540
2025-11-06T18:00,0.888,1.450,4.722,8.696,97.99,22.540
2025-11-06T18:30,0.887,1.352,4.847,9.091,92.54,22.590
2025-11-06T19:00,0.911,1.571,4.857,7.692,121.20,22.590
2025-11-06T19:30,0.927,1.426,4.863,7.692,116.19,22.540
2025-11-06T20:00,0.958,1.460,5.077,7.407,129.29,22.500
2025-11-06T20:30,0.913,1.510,4.902,7.143,134.39,22.450
2025-11-06T21:00,0.907,1.569,4.896,7.407,109.07,22.450
2025-11-06T21:30,0.902,1.468,4.914,5.263,118.74,22.410
2025-11-06T22:00,0.886,1.616,5.046,7.143,122.70,22.360
2025-11-06T22:30,0.846,1.388,5.297,5.556,122.78,22.360
2025-11-06T23:00,0.844,1.571,5.036,6.667,129.99,22.410
2025-11-06T23:30,0.843,1.351,5.153,8.333,130.26,22.410
2025-11-07T00:00,0.811,1.421,5.009,8.696,107.49,22.360
2025-11-07T00:30,0.833,1.344,5.146,5.405,124.81,21.650
2025-11-07T01:00,0.847,1.726,5.344,12.500,125.07,21.650
2025-11-07T01:30,0.840,1.592,5.343,11.765,131.40,21.650
2025-11-07T02:00,0.803,1.163,4.995,5.405,125.77,21.650
2025-11-07T02:30,0.791,1.584,4.995,8.696,102.48,21.610
2025-11-07T03:00,0.784,1.424,5.015,9.091,93.42,21.740
2025-11-07T03:30,0.826,1.748,5.239,6.897,115.13,21.780
2025-11-07T04:00,0.772,1.182,5.192,8.696,96.15,21.870
2025-11-07T04:30,0.761,1.238,5.178,6.667,116.10,21.830
2025-11-07T05:00,0.764,1.187,5.004,5.405,125.95,21.780
2025-11-07T05:30,0.785,1.438,5.327,8.696,95.71,21.830
2025-11-07T06:00,0.779,1.280,5.266,9.091,96.59,21.830
2025-11-07T06:30,0.775,1.308,5.295,8.696,92.10,21.960
2025-11-07T07:00,0.775,1.338,5.507,9.091,111.97,22.140
2025-11-07T07:30,0.779,1.391,5.662,9.524,126.65,22.180
2025-11-07T08:00,0.789,1.396,5.541,9.091,110.92,22.270
2025-11-07T08:30,0.828,1.239,5.335,8.696,100.54,22.410
2025-11-07T09:00,0.789,1.262,5.518,9.524,117.68,22.590
2025-11-07T09:30,0.784,1.367,5.388,9.091,117.95,22.900
2025-11-07T10:00,0.817,1.250,5.612,8.696,118.04,22.860
2025-11-07T10:30,0.773,1.371,5.523,9.091,115.84,23.490
2025-11-07T11:00,0.779,1.289,5.379,8.696,108.72,23.630
2025-11-07T11:30,0.794,1.137,5.551,9.091,128.67,23.310
2025-11-07T12:00,0.812,1.291,5.471,8.333,113.29,23.220
2025-11-07T12:30,0.800,1.342,5.236,8.696,116.10,22.950
2025-11-07T13:00,0.794,1.456,5.041,8.696,120.67,22.900
2025-11-07T13:30,0.868,1.456,5.083,8.333,101.60,23.040
2025-11-07T14:00,0.798,1.399,4.477,6.897,123.66,22.410
2025-11-07T14:30,0.825,1.515,4.665,9.091,111.27,21.340
2025-11-07T15:00,0.848,1.620,4.411,6.897,122.87,21.920
2025-11-07T15:30,0.883,1.714,4.729,8.696,121.90,21.610
2025-11-07T16:00,0.823,1.417,4.506,6.667,115.13,22.810
2025-11-07T16:30,0.883,1.340,4.577,6.452,125.33,22.770
2025-11-07T17:00,0.865,1.493,4.619,6.452,117.24,22.140
2025-11-07T17:30,0.922,1.527,4.703,6.061,116.81,22.720
2025-11-07T18:00,0.935,1.705,4.575,8.000,122.96,22.450
2025-11-07T18:30,0.916,1.722,4.550,6.250,116.54,22.540
2025-11-07T19:00,0.905,1.435,4.372,6.897,121.82,22.590
2025-11-07T19:30,0.881,1.765,4.122,6.897,118.39,22.590
2025-11-07T20:00,0.871,1.626,4.141,8.000,117.51,22.590
2025-11-07T20:30,0.883,1.517,4.376,8.333,115.31,22.540
2025-11-07T21:00,0.864,1.642,4.163,9.091,115.13,22.540
2025-11-07T21:30,0.901,1.679,4.264,8.696,115.13,22.500
2025-11-07T22:00,0.849,1.531,4.205,8.696,110.92,22.450
2025-11-07T22:30,0.892,1.596,4.450,9.091,111.35,22.410
2025-11-07T23:00,0.917,1.755,4.644,8.696,111.79,22.270
2025-11-07T23:30,0.865,1.649,4.605,8.696,113.46,22.140
2025-11-08T00:00,0.878,1.404,4.793,7.692,118.74,22.100
2025-11-08T00:30,0.948,1.690,4.847,8.696,109.77,22.270
2025-11-08T01:00,0.846,1.458,4.192,8.333,113.20,21.740
2025-11-08T01:30,1.015,1.695,5.100,8.000,113.11,21.430
2025-11-08T02:00,0.902,1.597,4.714,8.000,115.84,20.990
2025-11-08T02:30,0.902,1.861,4.758,7.692,109.86,20.850
2025-11-08T03:00,0.893,1.724,4.445,7.692,115.49,21.080
2025-11-08T03:30,0.888,1.509,4.366,7.407,109.95,21.160
2025-11-08T04:00,0.873,1.640,4.486,7.407,111.18,21.340
2025-11-08T04:30,0.875,1.538,4.447,8.000,110.12,21.160
2025-11-08T05:00,0.820,1.289,4.401,7.692,112.59,21.120
2025-11-08T05:30,0.842,1.657,4.729,8.333,100.89,21.340
2025-11-08T06:00,0.784,1.281,4.648,8.000,109.42,21.690
2025-11-08T06:30,0.750,1.414,4.486,7.692,101.68,22.320
2025-11-08T07:00,0.732,1.362,4.533,8.000,113.55,22.320
2025-11-08T07:30,0.763,1.221,4.774,8.000,110.74,22.320
2025-11-08T08:00,0.761,1.335,4.089,8.333,97.82,22.320
2025-11-08T08:30,0.761,1.252,3.873,8.333,87.97,22.230
2025-11-08T09:00,0.763,1.298,3.519,8.333,100.72,22.100
2025-11-08T09:30,0.754,1.358,3.507,8.333,87.27,22.100
2025-11-08T10:00,0.748,1.347,3.337,8.333,95.27,22.100
2025-11-08T10:30,0.833,1.553,3.490,8.000,88.94,22.050
2025-11-08T11:00,0.805,1.313,3.078,7.692,89.03,21.960
2025-11-08T11:30,0.907,1.546,3.216,8.000,2.17,22.010
2025-11-08T12:00,0.952,1.516,3.363,3.636,18.96,22.050
2025-11-08T12:30,1.023,1.784,3.523,3.774,8.59,22.100
2025-11-08T13:00,0.992,1.755,3.510,3.922,15.35,22.050
2025-11-08T13:30,1.031,2.045,3.635,4.082,15.00,22.010
2025-11-08T14:00,1.145,1.809,3.635,4.255,23.71,21.920
2025-11-08T14:30,1.086,1.697,3.560,4.167,29.77,21.870
2025-11-08T15:00,1.107,2.031,3.611,3.922,25.55,21.870
2025-11-08T15:30,1.145,2.435,3.630,4.255,19.22,21.920
2025-11-08T16:00,1.231,2.705,3.790,4.545,25.20,21.920
2025-11-08T16:30,1.163,2.207,3.670,4.651,34.52,21.780
2025-11-08T17:00,1.143,1.647,3.781,4.348,30.83,21.690
2025-11-08T17:30,1.132,1.888,3.809,4.545,24.41,21.560
2025-11-08T18:00,1.116,1.826,3.620,4.545,25.20,21.520
2025-11-08T18:30,1.036,1.952,3.800,4.651,24.85,21.470
2025-11-08T19:00,0.937,1.668,3.768,4.762,34.70,21.340
2025-11-08T19:30,0.964,1.510,3.967,5.000,29.07,21.470
2025-11-08T20:00,0.967,1.688,3.802,4.878,34.43,21.380
2025-11-08T20:30,0.957,1.744,3.601,5.405,35.22,21.340
2025-11-08T21:00,0.942,1.678,3.838,5.263,35.22,21.250
2025-11-08T21:30,0.821,1.593,3.736,5.263,31.71,21.300
2025-11-08T22:00,0.841,1.321,3.655,5.000,30.65,21.340
2025-11-08T22:30,0.810,1.536,3.376,5.556,32.15,21.300
2025-11-08T23:00,0.867,1.762,3.380,5.405,26.70,21.210
2025-11-08T23:30,0.917,1.449,3.576,5.128,34.26,21.210
2025-11-09T00:00,0.943,1.433,3.565,6.061,27.49,21.210
2025-11-09T00:30,1.019,1.692,3.719,5.556,32.23,21.080
2025-11-09T01:00,0.978,1.623,3.493,4.444,25.73,20.940
2025-11-09T01:30,1.027,1.842,3.536,4.651,22.56,20.770
2025-11-09T02:00,0.960,1.606,3.714,5.882,20.54,20.850
2025-11-09T02:30,0.919,1.557,3.608,4.348,25.55,20.940
2025-11-09T03:00,0.938,1.648,3.657,5.714,17.46,21.030
2025-11-09T03:30,0.864,1.496,3.615,5.882,25.11,21.030
2025-11-09T04:00,0.841,1.441,3.679,5.882,20.54,20.940
2025-11-09T04:30,0.788,1.307,3.945,5.405,32.41,21.080
2025-11-09T05:00,0.778,1.276,3.954,5.263,32.67,21.250
2025-11-09T05:30,0.751,1.285,4.125,5.556,34.34,21.520
2025-11-09T06:00,0.768,1.285,4.074,5.405,36.89,21.690
2025-11-09T06:30,0.779,1.328,4.109,5.405,34.70,21.520
2025-11-09T07:00,0.732,1.294,3.952,5.556,37.77,20.940
2025-11-09T07:30,0.674,1.168,3.899,5.128,35.49,20.850
2025-11-09T08:00,0.620,1.018,3.549,7.407,100.63,20.770
2025-11-09T08:30,0.667,1.198,3.464,8.333,89.64,20.640
2025-11-09T09:00,0.640,1.126,3.208,8.000,94.56,20.680
2025-11-09T09:30,0.662,1.045,3.447,8.333,77.16,20.640
2025-11-09T10:00,0.577,0.973,3.277,8.696,98.96,20.720
2025-11-09T10:30,0.600,0.942,3.382,9.524,85.68,20.770
2025-11-09T11:00,0.584,1.006,3.479,7.692,80.23,20.810
2025-11-09T11:30,0.576,1.026,3.407,8.000,87.71,20.770
2025-11-09T12:00,0.583,1.030,3.414,9.091,84.63,20.590
2025-11-09T12:30,0.533,0.971,3.261,8.696,99.40,20.590
2025-11-09T13:00,0.522,0.838,3.408,9.091,86.04,20.720
2025-11-09T13:30,0.508,0.950,3.303,8.000,83.40,20.810
2025-11-09T14:00,0.512,0.878,3.735,8.000,93.95,20.900
2025-11-09T14:30,0.500,0.847,3.960,8.000,85.51,21.160
2025-11-09T15:00,0.459,0.737,4.171,7.692,89.64,21.210
