Date/Time (AEST),Hs (m),Hmax (m),Tz (s),Tp (s),Peak Direction (degrees),SST (degrees C)
2025-03-12T01:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.910
2025-03-12T02:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.910
2025-03-12T02:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.910
2025-03-12T03:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.730
2025-03-12T03:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.680
2025-03-12T04:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.590
2025-03-12T04:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.680
2025-03-12T05:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.680
2025-03-12T05:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.630
2025-03-12T06:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.630
2025-03-12T06:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.680
2025-03-12T07:00,-99.9,-99.9,-99.9,-99.9,-99.9,24.910
2025-03-12T07:30,-99.9,-99.9,-99.9,-99.9,-99.9,24.960
2025-03-12T08:00,-99.9,-99.9,-99.9,-99.9,-99.9,25.000
2025-03-12T08:30,-99.9,-99.9,-99.9,-99.9,-99.9,25.000
2025-03-12T09:00,-99.9,-99.9,-99.9,-99.9,-99.9,25.050
2025-03-12T09:30,-99.9,-99.9,-99.9,-99.9,-99.9,25.100
2025-03-12T10:00,-99.9,-99.9,-99.9,-99.9,-99.9,25.330
2025-03-12T10:30,-99.9,-99.9,-99.9,-99.9,-99.9,25.420
2025-03-12T11:00,-99.9,-99.9,-99.9,-99.9,-99.9,25.560
2025-03-12T11:30,-99.9,-99.9,-99.9,-99.9,-99.9,25.520
2025-03-12T12:00,1.141,1.856,4.702,8.000,81.97,-99.9
2025-03-12T12:30,1.131,1.792,4.625,8.333,87.24,25.700
2025-03-12T13:00,1.111,2.002,4.614,8.000,83.11,25.800
2025-03-12T13:30,1.033,1.581,4.630,8.000,89.62,25.840
2025-03-12T14:00,1.070,1.903,4.512,8.000,80.47,25.840
2025-03-12T14:30,1.075,1.859,4.309,8.333,81.00,26.080
2025-03-12T15:00,1.066,1.851,4.347,8.000,79.95,25.840
2025-03-12T15:30,1.050,1.782,4.345,8.333,86.28,25.840
2025-03-12T16:00,1.138,1.984,4.301,8.000,88.91,25.890
2025-03-12T16:30,1.094,2.231,4.242,8.333,89.88,25.800
2025-03-12T17:00,1.107,1.950,4.326,7.143,81.44,25.800
2025-03-12T17:30,1.094,1.595,4.408,8.000,98.50,25.840
2025-03-12T18:00,1.056,1.791,4.350,8.000,89.35,25.940
2025-03-12T18:30,1.088,1.712,4.340,8.333,93.66,25.990
2025-03-12T19:00,1.008,1.740,4.113,8.000,81.09,25.940
2025-03-12T19:30,1.060,1.986,4.516,8.000,88.91,25.800
2025-03-12T20:00,1.025,1.703,4.304,7.692,84.08,25.660
2025-03-12T20:30,0.954,1.718,4.143,8.000,85.31,25.610
2025-03-12T21:00,1.032,1.786,4.425,8.000,91.64,25.610
2025-03-12T21:30,1.007,1.633,4.507,8.000,86.01,25.610
2025-03-12T22:00,-99.9,-99.9,-99.9,-99.9,73.18,25.610
2025-03-12T22:30,-99.9,-99.9,-99.9,-99.9,88.65,25.520
2025-03-12T23:00,0.941,1.492,4.409,7.407,85.66,25.470
2025-03-12T23:30,0.944,1.521,4.538,6.897,79.77,25.330
2025-03-13T00:00,0.929,1.739,4.442,7.407,87.68,25.330
2025-03-13T00:30,0.914,1.489,4.510,7.407,87.15,25.330
2025-03-13T01:00,0.879,1.459,4.484,6.897,73.62,25.280
2025-03-13T01:30,0.982,1.605,4.547,8.000,87.59,25.280
2025-03-13T02:00,0.927,1.853,4.484,6.897,87.51,25.330
2025-03-13T02:30,0.961,1.937,4.514,7.143,81.70,25.280
2025-03-13T03:00,0.908,1.598,4.467,8.000,80.21,25.240
2025-03-13T03:30,0.959,1.792,4.568,6.061,73.26,25.190
2025-03-13T04:00,0.931,1.561,4.539,8.000,86.89,25.050
2025-03-13T04:30,0.958,1.681,4.686,7.692,79.68,25.100
2025-03-13T05:00,0.995,1.613,4.803,7.692,76.78,25.050
2025-03-13T05:30,1.012,1.658,4.523,8.000,79.51,25.100
2025-03-13T06:00,1.044,1.697,4.717,8.000,68.69,25.050
2025-03-13T06:30,1.030,1.774,4.526,8.000,68.25,25.100
2025-03-13T07:00,1.040,1.597,4.964,7.143,78.80,25.100
2025-03-13T07:30,0.995,1.752,4.808,8.000,72.39,25.100
2025-03-13T08:00,1.038,1.729,4.560,7.692,80.30,25.240
2025-03-13T08:30,1.002,1.503,4.614,8.000,63.77,25.190
2025-03-13T09:00,1.029,1.666,4.705,7.692,75.46,25.280
2025-03-13T09:30,1.027,1.610,4.786,7.692,73.35,25.470
2025-03-13T10:00,0.949,1.672,4.376,7.692,63.68,25.380
2025-03-13T10:30,0.988,1.486,4.637,7.692,79.24,25.560
2025-03-13T11:00,1.049,1.984,4.677,8.000,74.93,25.800
2025-03-13T11:30,0.960,1.583,4.627,7.407,69.22,25.990
2025-03-13T12:00,1.007,1.733,4.699,10.000,102.72,26.080
2025-03-13T12:30,1.018,1.750,4.694,7.407,101.92,26.220
2025-03-13T13:00,1.029,1.791,4.823,8.000,71.42,26.320
2025-03-13T13:30,0.994,1.641,4.665,7.692,72.47,26.270
2025-03-13T14:00,0.971,1.689,4.714,7.692,73.79,26.460
2025-03-13T14:30,0.940,1.522,4.784,10.526,93.13,26.510
2025-03-13T15:00,0.974,1.644,4.844,10.526,97.09,26.510
2025-03-13T15:30,0.934,1.524,4.665,10.000,75.20,26.600
2025-03-13T16:00,0.934,1.509,4.540,7.407,71.15,26.600
2025-03-13T16:30,0.901,1.657,4.302,7.692,85.57,26.510
2025-03-13T17:00,0.925,1.693,4.441,7.143,74.93,26.410
2025-03-13T17:30,0.933,1.473,4.562,7.692,75.46,26.220
2025-03-13T18:00,0.927,1.584,4.551,6.667,97.00,26.170
2025-03-13T18:30,0.964,1.686,4.349,9.524,96.39,26.170
2025-03-13T19:00,0.891,1.411,4.243,7.692,84.69,26.080
2025-03-13T19:30,0.972,2.002,4.457,10.000,96.12,26.080
2025-03-13T20:00,0.884,1.598,4.185,8.333,89.79,25.990
2025-03-13T20:30,0.934,1.997,4.426,7.407,78.45,25.890
2025-03-13T21:00,0.891,1.481,4.168,8.000,78.89,25.940
2025-03-13T21:30,0.901,1.612,4.364,7.692,90.23,25.840
2025-03-13T22:00,0.854,1.473,3.944,7.692,85.48,25.750
2025-03-13T22:30,0.867,1.546,4.169,7.407,83.46,25.700
2025-03-13T23:00,0.892,1.387,4.548,9.524,96.12,25.700
2025-03-13T23:30,0.880,1.286,4.629,9.091,96.65,25.700
2025-03-14T00:00,0.852,1.382,4.521,10.000,93.57,25.610
2025-03-14T00:30,0.844,1.527,4.511,10.000,98.50,25.610
2025-03-14T01:00,0.882,1.589,4.719,10.000,97.70,25.560
2025-03-14T01:30,0.875,1.452,4.924,6.897,76.87,25.560
2025-03-14T02:00,0.858,1.540,5.144,10.000,100.87,25.520
2025-03-14T02:30,0.857,1.708,5.101,9.524,104.65,25.420
2025-03-14T03:00,0.840,1.494,5.200,11.765,106.23,25.330
2025-03-14T03:30,0.933,1.512,5.491,13.333,111.95,25.330
2025-03-14T04:00,0.894,1.496,5.051,8.000,99.11,25.100
2025-03-14T04:30,0.915,1.547,5.168,13.333,109.57,25.140
2025-03-14T05:00,0.933,1.519,5.481,11.111,114.32,25.050
2025-03-14T05:30,0.982,1.610,5.328,13.333,109.92,25.100
2025-03-14T06:00,0.973,1.684,5.258,9.524,107.11,25.240
2025-03-14T06:30,0.981,1.645,5.349,13.333,109.48,25.330
2025-03-14T07:00,0.977,1.748,5.160,10.000,99.64,25.280
2025-03-14T07:30,0.991,1.489,5.362,13.333,109.13,25.470
2025-03-14T08:00,0.946,1.681,4.880,12.500,113.88,25.520
2025-03-14T08:30,0.929,1.511,4.850,13.333,109.57,25.560
2025-03-14T09:00,0.969,1.593,4.883,10.000,111.07,25.700
2025-03-14T09:30,1.005,1.758,4.980,9.524,107.29,25.840
2025-03-14T10:00,0.941,1.870,4.615,13.333,109.04,25.840
2025-03-14T10:30,0.932,1.525,4.595,10.526,112.30,26.030
2025-03-14T11:00,0.880,1.496,4.472,10.000,105.88,26.080
2025-03-14T11:30,0.979,1.642,4.780,12.500,110.63,26.130
2025-03-14T12:00,0.893,1.505,4.591,12.500,114.41,26.130
2025-03-14T12:30,0.924,1.882,4.543,12.500,108.17,26.170
2025-03-14T13:00,0.909,1.465,4.370,11.765,111.33,26.220
2025-03-14T13:30,0.991,1.671,4.633,12.500,109.66,26.220
2025-03-14T14:00,0.966,2.098,4.605,11.765,111.68,26.270
2025-03-14T14:30,0.920,1.654,4.405,12.500,109.31,26.360
2025-03-14T15:00,0.930,1.414,4.498,12.500,113.35,26.360
2025-03-14T15:30,0.957,1.450,4.511,11.765,107.64,26.410
2025-03-14T16:00,1.020,1.677,4.685,12.500,112.47,26.460
2025-03-14T16:30,0.983,1.659,4.611,12.500,111.51,26.460
2025-03-14T17:00,0.939,1.400,4.288,11.765,112.74,26.410
2025-03-14T17:30,1.031,1.856,4.704,11.765,111.68,26.360
2025-03-14T18:00,0.964,1.549,4.611,11.765,111.51,26.320
2025-03-14T18:30,0.909,1.529,4.439,11.765,114.85,26.220
2025-03-14T19:00,0.950,1.454,4.674,11.765,113.18,26.220
2025-03-14T19:30,0.960,1.719,4.605,11.111,115.64,26.170
2025-03-14T20:00,0.925,1.430,4.661,11.765,114.67,26.130
2025-03-14T20:30,0.923,1.673,4.635,10.526,111.24,26.080
2025-03-14T21:00,0.928,1.658,4.550,11.111,114.50,26.030
2025-03-14T21:30,0.945,1.605,4.946,11.111,117.75,26.080
2025-03-14T22:00,0.932,1.455,4.779,10.526,113.70,25.560
2025-03-14T22:30,0.962,1.904,4.895,10.526,107.90,25.610
2025-03-14T23:00,0.956,1.549,5.063,10.526,113.88,25.750
2025-03-14T23:30,0.890,1.740,4.686,11.111,116.43,25.610
2025-03-15T00:00,0.993,1.823,4.923,10.000,112.21,25.610
2025-03-15T00:30,0.987,1.622,4.982,10.000,108.25,25.660
2025-03-15T01:00,0.904,1.373,5.021,10.526,112.47,25.560
2025-03-15T01:30,0.936,1.438,5.432,10.526,108.78,25.520
2025-03-15T02:00,0.869,1.265,5.057,10.000,115.46,25.330
2025-03-15T02:30,0.927,1.376,5.494,10.000,111.86,25.190
2025-03-15T03:00,0.843,1.532,5.205,11.111,109.13,25.330
2025-03-15T03:30,0.947,1.607,5.595,10.000,109.31,25.240
2025-03-15T04:00,0.938,1.588,5.418,10.526,111.77,25.240
2025-03-15T04:30,0.929,1.495,5.501,10.000,113.53,25.140
2025-03-15T05:00,0.953,1.341,5.604,9.524,115.37,25.100
2025-03-15T05:30,0.962,1.710,5.718,10.000,111.51,24.960
2025-03-15T06:00,0.949,1.635,5.523,10.000,110.01,24.910
2025-03-15T06:30,0.991,1.765,5.833,10.526,114.14,24.820
2025-03-15T07:00,0.969,1.626,5.365,10.526,110.98,24.820
2025-03-15T07:30,0.956,1.579,5.482,10.000,113.88,24.910
2025-03-15T08:00,0.873,1.481,4.806,9.524,111.24,25.100
2025-03-15T08:30,0.932,1.819,4.977,10.526,112.03,25.190
2025-03-15T09:00,0.919,1.656,4.636,9.524,117.22,25.610
2025-03-15T09:30,0.972,1.582,5.169,10.526,117.48,25.610
2025-03-15T10:00,0.926,1.522,4.545,9.524,115.20,25.610
2025-03-15T10:30,0.897,1.473,4.612,10.526,111.07,25.660
2025-03-15T11:00,0.940,1.631,4.918,9.524,112.56,25.840
2025-03-15T11:30,0.952,1.516,4.951,10.526,114.32,26.170
2025-03-15T12:00,0.885,1.588,4.583,10.000,111.42,26.410
2025-03-15T12:30,0.896,1.606,4.548,10.526,114.85,26.740
2025-03-15T13:00,0.875,1.369,4.519,10.526,98.85,26.700
2025-03-15T13:30,0.861,1.445,4.904,10.526,109.13,26.740
2025-03-15T14:00,0.814,1.277,4.619,11.111,105.00,26.980
2025-03-15T14:30,0.806,1.218,4.773,10.000,103.33,27.080
2025-03-15T15:00,0.870,1.335,4.704,10.000,104.30,27.080
2025-03-15T15:30,0.803,1.388,4.549,10.000,104.65,27.170
2025-03-15T16:00,0.866,1.331,4.734,10.526,98.85,27.080
2025-03-15T16:30,0.851,1.566,4.854,10.526,96.39,26.980
2025-03-15T17:00,0.833,1.350,4.577,10.526,97.70,27.030
2025-03-15T17:30,0.841,1.286,4.858,10.000,101.22,26.980
2025-03-15T18:00,0.805,1.383,4.468,9.524,109.92,26.840
2025-03-15T18:30,0.838,1.432,4.774,9.524,99.55,26.840
2025-03-15T19:00,0.818,1.342,4.723,10.526,98.41,26.840
2025-03-15T19:30,0.815,1.530,4.872,10.000,103.77,26.740
2025-03-15T20:00,0.834,1.580,4.678,10.000,100.34,26.740
2025-03-15T20:30,0.894,1.449,5.019,9.524,106.50,26.700
2025-03-15T21:00,0.888,1.517,5.090,9.524,112.47,26.460
2025-03-15T21:30,0.841,1.353,4.900,10.526,104.30,26.360
2025-03-15T22:00,0.836,1.588,4.990,10.526,104.65,26.360
2025-03-15T22:30,0.849,1.459,5.142,10.000,106.06,26.360
2025-03-15T23:00,0.842,1.729,5.344,10.526,105.53,26.320
2025-03-15T23:30,0.848,1.228,5.482,10.000,100.43,26.360
2025-03-16T00:00,0.829,1.462,5.569,6.667,102.98,25.940
2025-03-16T00:30,0.836,1.353,5.825,10.526,109.57,25.990
2025-03-16T01:00,0.767,1.309,5.656,10.000,104.56,25.840
2025-03-16T01:30,0.837,1.391,5.719,9.524,105.70,26.080
2025-03-16T02:00,0.803,1.444,5.762,7.692,76.43,26.080
2025-03-16T02:30,0.841,1.385,5.937,9.524,96.65,26.130
2025-03-16T03:00,0.826,1.261,5.856,7.143,81.09,26.130
2025-03-16T03:30,0.784,1.344,5.871,8.696,102.45,26.080
2025-03-16T04:00,0.785,1.251,5.805,9.091,103.15,25.840
2025-03-16T04:30,0.786,1.646,5.588,9.524,97.35,25.700
2025-03-16T05:00,0.856,1.460,5.679,7.407,98.93,25.700
2025-03-16T05:30,0.863,1.257,5.801,8.333,77.92,25.700
2025-03-16T06:00,0.906,1.546,5.709,6.667,97.18,25.700
2025-03-16T06:30,0.901,1.468,5.402,6.897,69.66,25.660
2025-03-16T07:00,0.843,1.330,5.493,6.897,76.78,25.610
2025-03-16T07:30,0.840,1.345,5.268,7.692,75.02,25.560
2025-03-16T08:00,0.773,1.335,5.360,6.667,75.64,25.700
2025-03-16T08:30,0.843,1.344,5.340,6.667,71.07,25.800
2025-03-16T09:00,0.847,1.490,5.337,10.526,73.44,25.990
2025-03-16T09:30,0.828,1.600,5.280,7.143,77.22,26.170
2025-03-16T10:00,0.770,1.379,5.069,7.407,76.25,26.270
2025-03-16T10:30,0.752,1.348,4.828,10.000,100.08,26.320
2025-03-16T11:00,0.749,1.234,4.256,9.524,101.66,26.410
2025-03-16T11:30,0.717,1.213,4.373,9.524,99.64,26.840
2025-03-16T12:00,0.677,1.148,3.944,10.000,98.76,26.890
2025-03-16T12:30,0.695,1.306,3.933,10.000,72.56,26.930
2025-03-16T13:00,0.757,1.425,3.910,7.407,74.23,26.890
2025-03-16T13:30,0.703,1.230,3.716,9.524,96.74,26.840
2025-03-16T14:00,0.717,1.229,3.707,7.692,74.14,26.840
2025-03-16T14:30,0.740,1.256,3.615,6.667,76.69,26.790
2025-03-16T15:00,0.771,1.791,3.601,7.407,75.37,26.740
2025-03-16T15:30,0.788,1.212,3.603,6.897,75.37,26.700
2025-03-16T16:00,0.823,1.454,3.556,6.452,74.23,26.600
2025-03-16T16:30,0.892,1.471,3.632,9.524,64.47,26.460
2025-03-16T17:00,0.878,1.367,3.416,9.524,100.78,26.360
2025-03-16T17:30,0.925,1.473,3.400,3.279,25.70,26.320
2025-03-16T18:00,0.891,1.579,3.394,9.524,23.77,26.220
2025-03-16T18:30,0.834,1.335,3.291,7.407,74.50,26.170
2025-03-16T19:00,0.765,1.523,3.363,7.143,60.69,26.220
2025-03-16T19:30,0.781,1.251,3.494,7.407,67.90,26.360
2025-03-16T20:00,0.792,1.462,3.735,6.667,71.59,26.320
2025-03-16T20:30,0.774,1.429,3.848,8.333,73.62,26.270
2025-03-16T21:00,0.766,1.217,4.297,7.143,72.21,26.220
2025-03-16T21:30,0.737,1.266,4.475,7.692,70.10,26.220
2025-03-16T22:00,0.722,1.141,4.695,8.333,73.09,26.220
2025-03-16T22:30,0.732,1.281,4.826,8.696,87.07,26.130
2025-03-16T23:00,0.744,1.254,5.024,6.897,70.72,26.080
2025-03-16T23:30,0.724,1.226,5.044,7.692,71.68,25.990
2025-03-17T00:00,0.672,1.053,5.041,6.452,69.40,25.940
2025-03-17T00:30,0.700,1.128,5.181,7.407,72.56,25.840
2025-03-17T01:00,0.699,1.104,5.273,7.692,68.08,25.800
2025-03-17T01:30,0.667,0.946,5.488,6.897,73.62,25.800
2025-03-17T02:00,0.655,1.292,5.267,7.407,76.69,25.840
2025-03-17T02:30,0.684,1.320,5.182,6.897,78.80,25.840
2025-03-17T03:00,0.693,1.153,5.495,7.692,75.73,25.840
2025-03-17T03:30,0.706,1.337,5.701,7.407,77.04,25.800
2025-03-17T04:00,0.674,1.042,5.246,7.692,72.83,25.800
2025-03-17T04:30,0.656,1.330,5.081,8.333,79.77,25.840
2025-03-17T05:00,0.628,1.078,5.122,8.696,87.42,25.840
2025-03-17T05:30,0.620,1.170,4.873,7.692,73.35,25.840
2025-03-17T06:00,0.605,1.086,4.601,8.696,76.17,25.840
2025-03-17T06:30,0.581,0.956,5.068,8.000,74.93,25.840
2025-03-17T07:00,0.625,0.984,4.979,7.407,78.63,25.800
2025-03-17T07:30,0.594,0.940,4.882,7.692,76.34,25.800
2025-03-17T08:00,0.529,0.898,4.166,8.333,81.35,25.840
2025-03-17T08:30,0.548,1.077,4.095,8.000,78.19,25.890
2025-03-17T09:00,0.558,1.039,4.314,7.143,71.42,25.990
2025-03-17T09:30,0.579,0.960,4.308,6.897,74.85,26.030
2025-03-17T10:00,0.509,0.929,4.214,7.407,75.37,26.130
2025-03-17T10:30,0.575,0.884,4.810,7.143,76.17,26.220
2025-03-17T11:00,0.524,0.791,4.815,8.000,77.13,26.360
2025-03-17T11:30,0.513,1.003,5.051,7.692,74.93,26.600
2025-03-17T12:00,0.477,0.835,4.778,8.000,82.58,26.700
2025-03-17T12:30,0.485,0.899,4.112,7.407,78.89,26.890
2025-03-17T13:00,0.571,1.090,2.996,7.692,78.19,26.740
2025-03-17T13:30,0.864,1.585,3.113,3.636,134.80,26.600
2025-03-17T14:00,1.244,2.822,3.563,4.255,145.97,26.360
2025-03-17T14:30,1.400,3.136,3.811,4.878,144.21,26.320
2025-03-17T15:00,1.502,2.906,3.865,5.263,142.98,26.360
2025-03-17T15:30,1.416,2.850,3.775,5.128,145.88,26.460
2025-03-17T16:00,1.490,2.772,3.818,5.263,142.72,26.460
2025-03-17T16:30,1.508,2.592,3.864,5.556,145.70,26.360
2025-03-17T17:00,1.491,2.414,3.990,5.882,148.08,26.360
2025-03-17T17:30,1.426,2.865,4.017,5.128,148.78,26.360
2025-03-17T18:00,1.284,2.082,3.751,7.143,132.69,26.460
2025-03-17T18:30,1.451,2.553,4.101,7.143,132.61,26.460
2025-03-17T19:00,1.578,2.637,4.401,7.143,131.20,26.360
2025-03-17T19:30,1.605,2.951,4.448,6.897,128.47,26.360
2025-03-17T20:00,1.602,2.520,4.680,7.407,132.08,26.360
2025-03-17T20:30,1.582,2.679,4.821,7.692,138.76,26.360
2025-03-17T21:00,1.526,2.599,4.553,7.407,131.02,26.360
2025-03-17T21:30,1.461,2.484,4.535,7.692,128.65,26.360
2025-03-17T22:00,1.467,2.663,4.622,6.897,129.18,26.360
2025-03-17T22:30,1.570,2.546,4.759,7.407,127.95,26.360
2025-03-17T23:00,1.479,2.494,4.883,7.692,120.74,26.320
2025-03-17T23:30,1.559,3.318,4.817,7.692,115.02,26.130
2025-03-18T00:00,1.457,2.190,4.764,8.333,120.47,26.130
2025-03-18T00:30,1.474,2.725,4.912,9.091,128.56,26.130
2025-03-18T01:00,1.427,2.523,4.883,7.692,116.78,26.130
2025-03-18T01:30,1.470,2.514,4.681,7.692,132.43,26.130
2025-03-18T02:00,1.554,2.491,5.341,8.000,122.85,26.130
2025-03-18T02:30,1.461,2.421,5.205,8.333,123.73,26.030
2025-03-18T03:00,1.441,2.170,4.927,8.000,119.15,25.990
2025-03-18T03:30,1.459,2.462,4.917,6.897,123.99,26.030
2025-03-18T04:00,1.397,2.644,4.957,8.000,121.70,26.030
2025-03-18T04:30,1.345,2.180,4.663,8.000,110.98,25.990
2025-03-18T05:00,1.327,1.991,4.858,7.143,114.23,26.030
2025-03-18T05:30,1.380,2.438,4.894,6.897,118.45,25.990
2025-03-18T06:00,1.326,2.140,4.650,8.000,121.35,25.990
2025-03-18T06:30,1.367,2.269,4.899,13.333,124.69,25.990
2025-03-18T07:00,1.320,2.311,4.917,6.897,110.72,25.990
2025-03-18T07:30,1.345,2.045,4.956,12.500,117.66,25.990
2025-03-18T08:00,1.343,2.305,4.704,7.143,122.67,25.990
2025-03-18T08:30,1.300,2.182,4.920,7.407,126.89,25.990
2025-03-18T09:00,1.401,2.283,4.870,6.667,116.87,25.990
2025-03-18T09:30,1.366,2.646,4.628,12.500,129.35,26.030
2025-03-18T10:00,1.314,2.099,4.666,7.143,131.46,26.030
2025-03-18T10:30,1.378,2.446,5.045,6.667,109.48,26.080
2025-03-18T11:00,1.344,2.441,4.913,7.143,113.09,26.130
2025-03-18T11:30,1.274,2.243,4.537,7.407,102.63,26.130
2025-03-18T12:00,1.328,2.300,4.509,12.500,129.88,26.130
2025-03-18T12:30,1.362,2.150,4.632,7.407,104.03,26.130
2025-03-18T13:00,1.290,2.275,4.556,11.765,126.54,26.130
2025-03-18T13:30,1.352,2.551,4.572,7.143,111.59,26.130
2025-03-18T14:00,1.304,2.194,4.469,11.765,127.24,26.130
2025-03-18T14:30,1.343,2.243,4.438,11.765,106.32,26.130
2025-03-18T15:00,1.323,2.106,4.612,11.765,121.88,26.130
2025-03-18T15:30,1.297,2.381,4.488,8.000,105.35,26.130
2025-03-18T16:00,1.365,2.068,4.571,8.000,108.25,26.130
2025-03-18T16:30,1.342,2.336,4.414,7.143,100.52,26.080
2025-03-18T17:00,1.333,2.334,4.249,6.897,102.72,26.080
2025-03-18T17:30,1.291,2.431,4.394,6.667,108.34,26.080
2025-03-18T18:00,1.268,2.535,4.262,7.143,111.51,26.030
2025-03-18T18:30,1.286,2.183,4.360,6.897,102.63,26.030
2025-03-18T19:00,1.294,2.452,4.298,6.897,104.74,26.030
2025-03-18T19:30,1.355,2.319,4.411,6.897,98.32,26.030
2025-03-18T20:00,1.205,1.938,4.439,6.897,102.80,25.990
2025-03-18T20:30,1.193,2.277,4.581,7.407,108.87,25.990
2025-03-18T21:00,1.297,2.176,4.499,7.407,104.30,25.990
2025-03-18T21:30,1.350,2.526,4.577,7.692,104.30,25.990
2025-03-18T22:00,1.352,2.347,4.445,6.452,112.03,25.990
2025-03-18T22:30,1.435,2.626,4.398,6.897,114.67,25.940
2025-03-18T23:00,1.413,2.252,4.579,5.714,111.33,25.940
2025-03-18T23:30,1.244,2.213,4.346,6.452,109.48,25.990
2025-03-19T00:00,1.304,2.151,4.555,7.143,104.56,25.940
2025-03-19T00:30,1.283,2.180,4.610,7.407,113.88,25.940
2025-03-19T01:00,1.256,2.152,4.490,6.897,102.10,25.940
2025-03-19T01:30,1.275,2.421,4.767,6.452,108.52,25.940
2025-03-19T02:00,1.276,2.194,4.664,6.897,104.30,25.940
2025-03-19T02:30,1.230,2.014,4.564,6.250,111.77,25.840
2025-03-19T03:00,1.180,2.052,4.841,6.667,104.03,25.840
2025-03-19T03:30,1.296,2.212,4.702,6.897,106.85,25.840
2025-03-19T04:00,1.192,2.344,4.599,6.452,102.98,25.840
2025-03-19T04:30,1.089,1.790,4.492,6.897,119.24,25.840
2025-03-19T05:00,1.187,1.975,4.546,5.714,115.02,25.840
2025-03-19T05:30,1.214,2.009,4.556,6.452,104.65,25.840
2025-03-19T06:00,1.185,1.869,4.307,6.897,113.35,25.800
2025-03-19T06:30,1.298,2.306,4.463,6.250,105.62,25.840
2025-03-19T07:00,1.276,2.085,4.394,6.250,104.74,25.840
2025-03-19T07:30,1.277,2.127,4.398,6.452,99.37,25.940
2025-03-19T08:00,1.210,2.035,4.310,6.667,112.91,25.940
2025-03-19T08:30,1.347,2.279,4.435,6.250,98.06,25.990
2025-03-19T09:00,1.268,2.309,4.334,5.882,102.80,25.940
2025-03-19T09:30,1.264,1.990,4.049,5.882,111.51,25.940
2025-03-19T10:00,1.201,2.274,4.146,6.897,103.15,25.940
2025-03-19T10:30,1.215,2.143,4.306,6.667,99.11,25.940
2025-03-19T11:00,1.210,2.040,4.197,6.250,102.01,25.940
2025-03-19T11:30,1.200,1.848,4.216,10.526,93.13,25.990
2025-03-19T12:00,1.202,2.016,4.148,6.667,98.23,25.990
2025-03-19T12:30,1.273,2.164,4.638,5.714,92.25,25.990
2025-03-19T13:00,1.243,2.193,4.228,5.556,104.12,25.990
2025-03-19T13:30,1.213,1.973,4.546,6.667,100.96,26.080
2025-03-19T14:00,1.092,1.746,4.133,6.667,96.12,26.080
2025-03-19T14:30,1.204,2.127,4.463,6.452,93.75,26.080
2025-03-19T15:00,1.197,1.813,4.440,6.250,89.97,26.080
2025-03-19T15:30,1.168,2.078,4.488,6.667,92.17,26.080
2025-03-19T16:00,1.162,1.985,4.331,6.250,96.03,26.080
2025-03-19T16:30,1.179,1.926,4.319,6.667,90.23,26.080
2025-03-19T17:00,1.206,2.701,4.557,6.897,96.21,26.030
2025-03-19T17:30,1.192,1.883,4.521,6.897,100.52,26.080
2025-03-19T18:00,1.132,1.967,4.509,7.692,102.63,26.030
2025-03-19T18:30,1.134,1.817,4.392,6.667,98.14,26.030
2025-03-19T19:00,1.129,1.852,4.564,6.667,100.34,25.990
2025-03-19T19:30,0.981,1.787,4.277,7.692,99.73,25.990
2025-03-19T20:00,1.096,2.066,4.477,7.407,102.36,25.990
2025-03-19T20:30,1.094,1.736,4.754,7.143,101.40,25.990
2025-03-19T21:00,1.012,1.687,4.535,7.407,101.40,25.990
2025-03-19T21:30,1.054,1.941,4.646,7.143,93.57,25.940
2025-03-19T22:00,-99.9,-99.9,-99.9,-99.9,104.30,25.940
2025-03-19T22:30,-99.9,-99.9,-99.9,-99.9,105.09,25.990
2025-03-19T23:00,1.069,1.965,4.656,6.452,101.13,25.940
2025-03-19T23:30,1.060,1.918,4.855,6.667,101.04,25.940
2025-03-20T00:00,1.071,1.953,4.960,8.000,97.53,25.940
2025-03-20T00:30,1.161,1.965,4.829,8.333,101.13,25.890
2025-03-20T01:00,1.188,2.214,5.027,7.143,93.75,25.890
2025-03-20T01:30,1.378,2.348,5.134,6.667,94.72,25.890
2025-03-20T02:00,1.355,2.459,5.465,7.407,86.72,25.840
2025-03-20T02:30,1.281,2.330,5.061,6.897,87.33,25.840
2025-03-20T03:00,1.374,2.528,4.913,8.000,88.03,25.840
2025-03-20T03:30,1.359,2.464,5.054,7.692,97.79,25.890
2025-03-20T04:00,1.409,2.191,5.232,8.333,85.84,25.840
2025-03-20T04:30,1.422,2.396,5.214,6.897,97.79,25.840
2025-03-20T05:00,1.435,2.430,5.313,6.897,89.79,25.840
2025-03-20T05:30,1.467,3.058,5.199,7.143,92.52,25.840
2025-03-20T06:00,1.519,2.799,5.156,7.143,96.12,25.840
